im,lm,tp,tm,ct
57.0,1.0,0.75,0.0,Shadow
57.0,1.0,0.75,0.0,Shadow
57.0,1.0,0.75,0.0,Shadow
57.0,1.0,0.75,0.0,Shadow
57.0,1.0,0.75,0.0,Shadow
57.0,1.0,0.75,0.0,Shadow
57.0,1.0,0.75,0.0,Shadow
57.0,1.0,0.75,0.0,Shadow
57.0,1.0,0.75,0.0,Shadow
57.0,1.0,0.75,0.0,Shadow
57.0,1.0,0.75,0.0,Shadow
57.0,1.0,0.75,0.0,Shadow
57.0,1.0,0.75,0.0,Shadow
57.0,1.0,0.75,0.0,Shadow
57.0,1.0,0.75,0.0,Shadow
57.0,1.0,0.75,0.0,Shadow
57.0,1.0,0.75,0.0,Shadow
57.0,1.0,0.75,0.0,Shadow
57.0,1.0,0.75,0.0,Shadow
57.0,1.0,0.75,0.0,Shadow
57.0,1.0,0.75,0.0,Shadow
57.0,1.0,0.75,0.0,Shadow
57.0,1.0,0.75,0.0,Shadow
57.0,1.0,0.75,0.0,Shadow
57.0,1.0,0.75,0.0,Shadow
57.0,1.0,0.75,0.0,Shadow
58.0,1.0,0.75,0.5,Occlusion
58.0,1.0,0.75,0.5,Occlusion
58.0,1.0,0.75,0.5,Occlusion
58.0,1.0,0.75,0.5,Occlusion
58.0,1.0,0.75,0.5,Occlusion
58.0,1.0,0.75,0.5,Occlusion
58.0,1.0,0.75,0.5,Occlusion
58.0,1.0,0.75,0.5,Occlusion
58.0,1.0,0.75,0.5,Occlusion
58.0,1.0,0.75,0.5,Occlusion
58.0,1.0,0.75,0.5,Occlusion
58.0,1.0,0.75,0.5,Occlusion
58.0,1.0,0.75,0.5,Occlusion
58.0,1.0,0.75,0.5,Occlusion
58.0,1.0,0.75,0.5,Occlusion
58.0,1.0,0.75,0.5,Occlusion
58.0,1.0,0.75,0.5,Occlusion
58.0,1.0,0.75,0.5,Occlusion
58.0,1.0,0.75,0.5,Occlusion
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Shadow
58.0,1.0,0.75,0.5,Texture
58.0,1.0,0.75,0.5,Texture
59.0,1.0,0.75,0.75,Occlusion
59.0,1.0,0.75,0.75,Occlusion
59.0,1.0,0.75,0.75,Occlusion
59.0,1.0,0.75,0.75,Occlusion
59.0,1.0,0.75,0.75,Occlusion
59.0,1.0,0.75,0.75,Occlusion
59.0,1.0,0.75,0.75,Occlusion
59.0,1.0,0.75,0.75,Occlusion
59.0,1.0,0.75,0.75,Occlusion
59.0,1.0,0.75,0.75,Occlusion
59.0,1.0,0.75,0.75,Occlusion
59.0,1.0,0.75,0.75,Occlusion
59.0,1.0,0.75,0.75,Occlusion
59.0,1.0,0.75,0.75,Occlusion
59.0,1.0,0.75,0.75,Occlusion
59.0,1.0,0.75,0.75,Occlusion
59.0,1.0,0.75,0.75,Occlusion
59.0,1.0,0.75,0.75,Occlusion
59.0,1.0,0.75,0.75,Occlusion
59.0,1.0,0.75,0.75,Occlusion
59.0,1.0,0.75,0.75,Occlusion
59.0,1.0,0.75,0.75,Shadow
59.0,1.0,0.75,0.75,Shadow
59.0,1.0,0.75,0.75,Shadow
59.0,1.0,0.75,0.75,Shadow
59.0,1.0,0.75,0.75,Shadow
59.0,1.0,0.75,0.75,Shadow
59.0,1.0,0.75,0.75,Shadow
59.0,1.0,0.75,0.75,Shadow
59.0,1.0,0.75,0.75,Shadow
59.0,1.0,0.75,0.75,Shadow
59.0,1.0,0.75,0.75,Shadow
59.0,1.0,0.75,0.75,Shadow
59.0,1.0,0.75,0.75,Shadow
59.0,1.0,0.75,0.75,Shadow
59.0,1.0,0.75,0.75,Shadow
59.0,1.0,0.75,0.75,Shadow
59.0,1.0,0.75,0.75,Shadow
59.0,1.0,0.75,0.75,Shadow
59.0,1.0,0.75,0.75,Shadow
59.0,1.0,0.75,0.75,Shadow
59.0,1.0,0.75,0.75,Shadow
59.0,1.0,0.75,0.75,Shadow
59.0,1.0,0.75,0.75,Shadow
59.0,1.0,0.75,0.75,Shadow
59.0,1.0,0.75,0.75,Shadow
59.0,1.0,0.75,0.75,Shadow
59.0,1.0,0.75,0.75,Shadow
59.0,1.0,0.75,0.75,Shadow
59.0,1.0,0.75,0.75,Shadow
59.0,1.0,0.75,0.75,Shadow
59.0,1.0,0.75,0.75,Shadow
59.0,1.0,0.75,0.75,Shadow
59.0,1.0,0.75,0.75,Shadow
59.0,1.0,0.75,0.75,Shadow
59.0,1.0,0.75,0.75,Shadow
59.0,1.0,0.75,0.75,Shadow
59.0,1.0,0.75,0.75,Shadow
59.0,1.0,0.75,0.75,Shadow
59.0,1.0,0.75,0.75,Shadow
59.0,1.0,0.75,0.75,Shadow
59.0,1.0,0.75,0.75,Shadow
59.0,1.0,0.75,0.75,Shadow
59.0,1.0,0.75,0.75,Shadow
59.0,1.0,0.75,0.75,Shadow
59.0,1.0,0.75,0.75,Shadow
59.0,1.0,0.75,0.75,Shadow
59.0,1.0,0.75,0.75,Shadow
59.0,1.0,0.75,0.75,Shadow
59.0,1.0,0.75,0.75,Shadow
60.0,1.0,0.75,1.0,Occlusion
60.0,1.0,0.75,1.0,Occlusion
60.0,1.0,0.75,1.0,Occlusion
60.0,1.0,0.75,1.0,Occlusion
60.0,1.0,0.75,1.0,Occlusion
60.0,1.0,0.75,1.0,Occlusion
60.0,1.0,0.75,1.0,Occlusion
60.0,1.0,0.75,1.0,Occlusion
60.0,1.0,0.75,1.0,Occlusion
60.0,1.0,0.75,1.0,Occlusion
60.0,1.0,0.75,1.0,Occlusion
60.0,1.0,0.75,1.0,Occlusion
60.0,1.0,0.75,1.0,Occlusion
60.0,1.0,0.75,1.0,Occlusion
60.0,1.0,0.75,1.0,Occlusion
60.0,1.0,0.75,1.0,Occlusion
60.0,1.0,0.75,1.0,Occlusion
60.0,1.0,0.75,1.0,Occlusion
60.0,1.0,0.75,1.0,Occlusion
60.0,1.0,0.75,1.0,Occlusion
60.0,1.0,0.75,1.0,Occlusion
60.0,1.0,0.75,1.0,Shadow
60.0,1.0,0.75,1.0,Shadow
60.0,1.0,0.75,1.0,Shadow
60.0,1.0,0.75,1.0,Shadow
60.0,1.0,0.75,1.0,Shadow
60.0,1.0,0.75,1.0,Shadow
60.0,1.0,0.75,1.0,Shadow
60.0,1.0,0.75,1.0,Shadow
60.0,1.0,0.75,1.0,Shadow
60.0,1.0,0.75,1.0,Shadow
60.0,1.0,0.75,1.0,Shadow
60.0,1.0,0.75,1.0,Shadow
60.0,1.0,0.75,1.0,Shadow
60.0,1.0,0.75,1.0,Shadow
60.0,1.0,0.75,1.0,Shadow
60.0,1.0,0.75,1.0,Shadow
60.0,1.0,0.75,1.0,Shadow
60.0,1.0,0.75,1.0,Shadow
60.0,1.0,0.75,1.0,Shadow
60.0,1.0,0.75,1.0,Shadow
60.0,1.0,0.75,1.0,Shadow
60.0,1.0,0.75,1.0,Shadow
60.0,1.0,0.75,1.0,Shadow
60.0,1.0,0.75,1.0,Shadow
60.0,1.0,0.75,1.0,Shadow
60.0,1.0,0.75,1.0,Shadow
60.0,1.0,0.75,1.0,Shadow
60.0,1.0,0.75,1.0,Shadow
60.0,1.0,0.75,1.0,Shadow
60.0,1.0,0.75,1.0,Shadow
60.0,1.0,0.75,1.0,Shadow
60.0,1.0,0.75,1.0,Shadow
60.0,1.0,0.75,1.0,Shadow
60.0,1.0,0.75,1.0,Shadow
60.0,1.0,0.75,1.0,Shadow
60.0,1.0,0.75,1.0,Shadow
60.0,1.0,0.75,1.0,Shadow
60.0,1.0,0.75,1.0,Shadow
60.0,1.0,0.75,1.0,Shadow
60.0,1.0,0.75,1.0,Shadow
60.0,1.0,0.75,1.0,Shadow
60.0,1.0,0.75,1.0,Shadow
60.0,1.0,0.75,1.0,Shadow
60.0,1.0,0.75,1.0,Shadow
60.0,1.0,0.75,1.0,Shadow
60.0,1.0,0.75,1.0,Shadow
60.0,1.0,0.75,1.0,Shadow
60.0,1.0,0.75,1.0,Texture
60.0,1.0,0.75,1.0,Texture
61.0,1.0,1.0,0.0,Occlusion
61.0,1.0,1.0,0.0,Occlusion
61.0,1.0,1.0,0.0,Occlusion
61.0,1.0,1.0,0.0,Occlusion
61.0,1.0,1.0,0.0,Occlusion
61.0,1.0,1.0,0.0,Occlusion
61.0,1.0,1.0,0.0,Occlusion
61.0,1.0,1.0,0.0,Occlusion
61.0,1.0,1.0,0.0,Occlusion
61.0,1.0,1.0,0.0,Occlusion
61.0,1.0,1.0,0.0,Occlusion
61.0,1.0,1.0,0.0,Occlusion
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Shadow
61.0,1.0,1.0,0.0,Texture
61.0,1.0,1.0,0.0,Texture
62.0,1.0,1.0,0.5,Occlusion
62.0,1.0,1.0,0.5,Occlusion
62.0,1.0,1.0,0.5,Occlusion
62.0,1.0,1.0,0.5,Occlusion
62.0,1.0,1.0,0.5,Occlusion
62.0,1.0,1.0,0.5,Occlusion
62.0,1.0,1.0,0.5,Occlusion
62.0,1.0,1.0,0.5,Occlusion
62.0,1.0,1.0,0.5,Occlusion
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Shadow
62.0,1.0,1.0,0.5,Texture
62.0,1.0,1.0,0.5,Texture
63.0,1.0,1.0,0.75,Occlusion
63.0,1.0,1.0,0.75,Occlusion
63.0,1.0,1.0,0.75,Occlusion
63.0,1.0,1.0,0.75,Occlusion
63.0,1.0,1.0,0.75,Occlusion
63.0,1.0,1.0,0.75,Occlusion
63.0,1.0,1.0,0.75,Occlusion
63.0,1.0,1.0,0.75,Occlusion
63.0,1.0,1.0,0.75,Occlusion
63.0,1.0,1.0,0.75,Occlusion
63.0,1.0,1.0,0.75,Occlusion
63.0,1.0,1.0,0.75,Occlusion
63.0,1.0,1.0,0.75,Occlusion
63.0,1.0,1.0,0.75,Occlusion
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Shadow
63.0,1.0,1.0,0.75,Texture
63.0,1.0,1.0,0.75,Texture
64.0,1.0,1.0,1.0,Occlusion
64.0,1.0,1.0,1.0,Occlusion
64.0,1.0,1.0,1.0,Occlusion
64.0,1.0,1.0,1.0,Occlusion
64.0,1.0,1.0,1.0,Occlusion
64.0,1.0,1.0,1.0,Occlusion
64.0,1.0,1.0,1.0,Occlusion
64.0,1.0,1.0,1.0,Occlusion
64.0,1.0,1.0,1.0,Occlusion
64.0,1.0,1.0,1.0,Occlusion
64.0,1.0,1.0,1.0,Occlusion
64.0,1.0,1.0,1.0,Occlusion
64.0,1.0,1.0,1.0,Occlusion
64.0,1.0,1.0,1.0,Occlusion
64.0,1.0,1.0,1.0,Occlusion
64.0,1.0,1.0,1.0,Occlusion
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Shadow
64.0,1.0,1.0,1.0,Texture
